0,0.7774624555,0.0173113774944511,4,0.0076023155,0.00514722060539093,4,0.21493523,0.0203805043209485,4
2,0.56304189,0.0346425895660269,2,0.0269683215,0.00117085357123959,2,0.40998979,0.0358134452585869,2
4,0.4242502,0.0400549404327207,2,0.0594377965,0.00317746422432803,2,0.516312005,0.036877478329713,2
6,0.2353279,0.0283475431622425,2,0.066132785,0.00296689984570596,2,0.698539315,0.0253806433165365,2
8,0.18094537,0.0159331522476627,2,0.087748338,0.00729963017938909,2,0.731306285,0.00863352631091438,2
10,0.144641555,0.0153970450993705,2,0.131660542,0.0174533780870984,2,0.7236979,0.00205633723036858,2
15,0.040165525,0.00299246882691366,2,0.211928453,0.0400292540717873,2,0.74790603,0.0430217200702738,2
20,0.029551815,4.12745299246398e-004,2,0.3958930355,0.0121978967384906,2,0.57455515,0.0117851507321375,2
30,0,0,2,0.578826554,0.068539201276892,2,0.421173445,0.0685392026911055,2
40,0,0,2,0.520882988,0.0202884520155877,2,0.47911701,0.0202884491871607,2
50,0,0,2,0.6666126995,0.0254573721804698,2,0.3333873,0.0254573714733631,2